 written on 28Mar2023 at 16:00:44 
           2
         331
    2    1    1    2    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    2
   -2    3    0    1    2   -0.000343    0.000000
   -2    3    0    2    2   -0.000174   -0.000000
   -2    4    0    1    1   -0.000090   -0.000000
   -2    4    0    2    1   -0.000167   -0.000000
   -2    4    0    1    2   -0.000031   -0.000000
   -2    4    0    2    2   -0.000090    0.000000
   -2    5    0    1    1   -0.000022    0.000000
   -2    5    0    2    1    0.000182    0.000000
   -2    5    0    1    2    0.000039   -0.000000
   -2    5    0    2    2   -0.000022   -0.000000
   -2    6    0    1    1    0.000022   -0.000000
   -2    6    0    2    1   -0.000110    0.000000
   -2    6    0    1    2   -0.000050    0.000000
   -2    6    0    2    2    0.000022    0.000000
   -2    7    0    1    1    0.000015    0.000000
   -2    7    0    2    1    0.000031   -0.000000
   -2    7    0    1    2    0.000046   -0.000000
   -2    7    0    2    2    0.000015   -0.000000
   -2    8    0    1    1   -0.000039    0.000000
   -2    8    0    2    1    0.000031   -0.000000
   -2    8    0    1    2   -0.000036    0.000000
   -2    8    0    2    2   -0.000039   -0.000000
   -1   -9    0    1    1    0.000031    0.000000
   -1   -9    0    2    1   -0.000038   -0.000000
   -1   -9    0    1    2   -0.000113   -0.000000
   -1   -9    0    2    2    0.000031   -0.000000
   -1   -8    0    1    1   -0.000061    0.000000
   -1   -8    0    2    1    0.000031    0.000000
   -1   -8    0    1    2    0.000082   -0.000000
   -1   -8    0    2    2   -0.000060   -0.000000
   -1   -7    0    1    1    0.000081    0.000000
   -1   -7    0    2    1   -0.000002   -0.000000
   -1   -7    0    1    2    0.000039    0.000000
   -1   -7    0    2    2    0.000081   -0.000000
   -1   -6    0    1    1   -0.000084    0.000000
   -1   -6    0    2    1    0.000007   -0.000000
   -1   -6    0    1    2   -0.000133   -0.000000
   -1   -6    0    2    2   -0.000084   -0.000000
   -1   -5    0    1    1   -0.000037    0.000000
   -1   -5    0    2    1   -0.000211    0.000000
   -1   -5    0    1    2    0.000273    0.000000
   -1   -5    0    2    2   -0.000037   -0.000000
   -1   -4    0    1    1    0.000848    0.000000
   -1   -4    0    2    1   -0.002413   -0.000000
   -1   -4    0    1    2   -0.000142   -0.000000
   -1   -4    0    2    2    0.000848   -0.000000
   -1   -3    0    1    1    0.004122    0.000000
   -1   -3    0    2    1   -0.013694   -0.000000
   -1   -3    0    1    2    0.000371    0.000000
   -1   -3    0    2    2    0.004122   -0.000000
   -1   -2    0    1    1    0.041656    0.000001
   -1   -2    0    2    1   -0.004839    0.000000
   -1   -2    0    1    2   -0.011301    0.000000
   -1   -2    0    2    2    0.041656   -0.000001
   -1   -1    0    1    1    0.239800    0.000000
   -1   -1    0    2    1   -0.215067    0.000000
   -1   -1    0    1    2   -0.215067   -0.000000
   -1   -1    0    2    2    0.239801   -0.000000
   -1    0    0    1    1    0.239801    0.000000
   -1    0    0    2    1   -0.004839   -0.000000
   -1    0    0    1    2   -2.827486    0.000000
   -1    0    0    2    2    0.239800   -0.000000
   -1    1    0    1    1    0.041656    0.000001
   -1    1    0    2    1   -0.013694    0.000000
   -1    1    0    1    2   -0.215067   -0.000000
   -1    1    0    2    2    0.041656   -0.000001
   -1    2    0    1    1    0.004122    0.000000
   -1    2    0    2    1   -0.002413   -0.000000
   -1    2    0    1    2   -0.011301    0.000000
   -1    2    0    2    2    0.004122   -0.000000
   -1    3    0    1    1    0.000848   -0.000000
   -1    3    0    2    1   -0.000211   -0.000000
   -1    3    0    1    2    0.000371    0.000000
   -1    3    0    2    2    0.000848    0.000000
   -1    4    0    1    1   -0.000037    0.000000
   -1    4    0    2    1    0.000007    0.000000
   -1    4    0    1    2   -0.000143   -0.000000
   -1    4    0    2    2   -0.000037   -0.000000
   -1    5    0    1    1   -0.000084    0.000000
   -1    5    0    2    1   -0.000002   -0.000000
   -1    5    0    1    2    0.000274    0.000000
   -1    5    0    2    2   -0.000084   -0.000000
   -1    6    0    1    1    0.000081    0.000000
   -1    6    0    2    1    0.000031   -0.000000
   -1    6    0    1    2   -0.000133   -0.000000
   -1    6    0    2    2    0.000081   -0.000000
   -1    7    0    1    1   -0.000061    0.000000
   -1    7    0    2    1   -0.000038    0.000000
   -1    7    0    1    2    0.000039    0.000000
   -1    7    0    2    2   -0.000060   -0.000000
   -1    8    0    1    1    0.000031    0.000000
   -1    8    0    2    1    0.000045    0.000000
   -1    8    0    1    2    0.000082    0.000000
   -1    8    0    2    2    0.000031   -0.000000
    0   -9    0    1    1    0.000023   -0.000000
    0   -9    0    2    1   -0.000015   -0.000000
    0   -9    0    1    2   -0.000015    0.000000
    0   -9    0    2    2    0.000023   -0.000000
    0   -8    0    1    1   -0.000028   -0.000000
    0   -8    0    2    1    0.000027    0.000000
    0   -8    0    1    2   -0.000015    0.000000
    0   -8    0    2    2   -0.000028    0.000000
    0   -7    0    1    1    0.000024   -0.000000
    0   -7    0    2    1    0.000016   -0.000000
    0   -7    0    1    2    0.000027   -0.000000
    0   -7    0    2    2    0.000024    0.000000
    0   -6    0    1    1    0.000111   -0.000000
    0   -6    0    2    1   -0.000081    0.000000
    0   -6    0    1    2    0.000015   -0.000000
    0   -6    0    2    2    0.000111    0.000000
    0   -5    0    1    1   -0.000184   -0.000000
    0   -5    0    2    1    0.000077    0.000000
    0   -5    0    1    2   -0.000081    0.000000
    0   -5    0    2    2   -0.000184    0.000000
    0   -4    0    1    1   -0.000206    0.000000
    0   -4    0    2    1    0.000689   -0.000000
    0   -4    0    1    2    0.000077   -0.000000
    0   -4    0    2    2   -0.000206   -0.000000
    0   -3    0    1    1   -0.003366    0.000000
    0   -3    0    2    1    0.009282    0.000000
    0   -3    0    1    2    0.000689   -0.000000
    0   -3    0    2    2   -0.003366   -0.000000
    0   -2    0    1    1   -0.010533    0.000000
    0   -2    0    2    1   -0.004839    0.000000
    0   -2    0    1    2    0.009282   -0.000000
    0   -2    0    2    2   -0.010533   -0.000000
    0   -1    0    1    1    0.239801   -0.000000
    0   -1    0    2    1   -2.827486   -0.000000
    0   -1    0    1    2   -0.004839    0.000000
    0   -1    0    2    2    0.239800    0.000000
    0    0    0    1    1   -1.277090    0.000000
    0    0    0    2    1   -2.827487   -0.000000
    0    0    0    1    2   -2.827487    0.000000
    0    0    0    2    2   -1.277091    0.000000
    0    1    0    1    1    0.239801    0.000000
    0    1    0    2    1   -0.004839   -0.000000
    0    1    0    1    2   -2.827486    0.000000
    0    1    0    2    2    0.239800   -0.000000
    0    2    0    1    1   -0.010533   -0.000000
    0    2    0    2    1    0.009282    0.000000
    0    2    0    1    2   -0.004839   -0.000000
    0    2    0    2    2   -0.010533    0.000000
    0    3    0    1    1   -0.003366   -0.000000
    0    3    0    2    1    0.000689    0.000000
    0    3    0    1    2    0.009282   -0.000000
    0    3    0    2    2   -0.003366    0.000000
    0    4    0    1    1   -0.000206   -0.000000
    0    4    0    2    1    0.000077    0.000000
    0    4    0    1    2    0.000689    0.000000
    0    4    0    2    2   -0.000206    0.000000
    0    5    0    1    1   -0.000184    0.000000
    0    5    0    2    1   -0.000081   -0.000000
    0    5    0    1    2    0.000077   -0.000000
    0    5    0    2    2   -0.000184   -0.000000
    0    6    0    1    1    0.000111    0.000000
    0    6    0    2    1    0.000015    0.000000
    0    6    0    1    2   -0.000081   -0.000000
    0    6    0    2    2    0.000111   -0.000000
    0    7    0    1    1    0.000024    0.000000
    0    7    0    2    1    0.000027    0.000000
    0    7    0    1    2    0.000016    0.000000
    0    7    0    2    2    0.000024   -0.000000
    0    8    0    1    1   -0.000028    0.000000
    0    8    0    2    1   -0.000015   -0.000000
    0    8    0    1    2    0.000027   -0.000000
    0    8    0    2    2   -0.000028   -0.000000
    0    9    0    1    1    0.000023   -0.000000
    0    9    0    2    1   -0.000015   -0.000000
    0    9    0    1    2   -0.000015    0.000000
    0    9    0    2    2    0.000023    0.000000
    1   -8    0    1    1    0.000031   -0.000000
    1   -8    0    2    1    0.000082   -0.000000
    1   -8    0    1    2    0.000045   -0.000000
    1   -8    0    2    2    0.000031    0.000000
    1   -7    0    1    1   -0.000061   -0.000000
    1   -7    0    2    1    0.000039   -0.000000
    1   -7    0    1    2   -0.000038   -0.000000
    1   -7    0    2    2   -0.000060    0.000000
    1   -6    0    1    1    0.000081   -0.000000
    1   -6    0    2    1   -0.000133    0.000000
    1   -6    0    1    2    0.000031    0.000000
    1   -6    0    2    2    0.000081    0.000000
    1   -5    0    1    1   -0.000084   -0.000000
    1   -5    0    2    1    0.000274   -0.000000
    1   -5    0    1    2   -0.000002    0.000000
    1   -5    0    2    2   -0.000084    0.000000
    1   -4    0    1    1   -0.000037   -0.000000
    1   -4    0    2    1   -0.000143    0.000000
    1   -4    0    1    2    0.000007   -0.000000
    1   -4    0    2    2   -0.000037    0.000000
    1   -3    0    1    1    0.000848    0.000000
    1   -3    0    2    1    0.000371   -0.000000
    1   -3    0    1    2   -0.000211    0.000000
    1   -3    0    2    2    0.000848   -0.000000
    1   -2    0    1    1    0.004122   -0.000000
    1   -2    0    2    1   -0.011301   -0.000000
    1   -2    0    1    2   -0.002413    0.000000
    1   -2    0    2    2    0.004122    0.000000
    1   -1    0    1    1    0.041656   -0.000001
    1   -1    0    2    1   -0.215067    0.000000
    1   -1    0    1    2   -0.013694   -0.000000
    1   -1    0    2    2    0.041656    0.000001
    1    0    0    1    1    0.239801   -0.000000
    1    0    0    2    1   -2.827486   -0.000000
    1    0    0    1    2   -0.004839    0.000000
    1    0    0    2    2    0.239800    0.000000
    1    1    0    1    1    0.239800   -0.000000
    1    1    0    2    1   -0.215067    0.000000
    1    1    0    1    2   -0.215067   -0.000000
    1    1    0    2    2    0.239801    0.000000
    1    2    0    1    1    0.041656   -0.000001
    1    2    0    2    1   -0.011301   -0.000000
    1    2    0    1    2   -0.004839   -0.000000
    1    2    0    2    2    0.041656    0.000001
    1    3    0    1    1    0.004122   -0.000000
    1    3    0    2    1    0.000371   -0.000000
    1    3    0    1    2   -0.013694    0.000000
    1    3    0    2    2    0.004122    0.000000
    1    4    0    1    1    0.000848   -0.000000
    1    4    0    2    1   -0.000142    0.000000
    1    4    0    1    2   -0.002413    0.000000
    1    4    0    2    2    0.000848    0.000000
    1    5    0    1    1   -0.000037   -0.000000
    1    5    0    2    1    0.000273   -0.000000
    1    5    0    1    2   -0.000211   -0.000000
    1    5    0    2    2   -0.000037    0.000000
    1    6    0    1    1   -0.000084   -0.000000
    1    6    0    2    1   -0.000133    0.000000
    1    6    0    1    2    0.000007    0.000000
    1    6    0    2    2   -0.000084    0.000000
    1    7    0    1    1    0.000081   -0.000000
    1    7    0    2    1    0.000039   -0.000000
    1    7    0    1    2   -0.000002    0.000000
    1    7    0    2    2    0.000081    0.000000
    1    8    0    1    1   -0.000061   -0.000000
    1    8    0    2    1    0.000082    0.000000
    1    8    0    1    2    0.000031   -0.000000
    1    8    0    2    2   -0.000060    0.000000
    1    9    0    1    1    0.000031   -0.000000
    1    9    0    2    1   -0.000113    0.000000
    1    9    0    1    2   -0.000038    0.000000
    1    9    0    2    2    0.000031    0.000000
    2   -8    0    1    1   -0.000039   -0.000000
    2   -8    0    2    1   -0.000036   -0.000000
    2   -8    0    1    2    0.000031    0.000000
    2   -8    0    2    2   -0.000039    0.000000
    2   -7    0    1    1    0.000015   -0.000000
    2   -7    0    2    1    0.000046    0.000000
    2   -7    0    1    2    0.000031    0.000000
    2   -7    0    2    2    0.000015    0.000000
    2   -6    0    1    1    0.000022    0.000000
    2   -6    0    2    1   -0.000050   -0.000000
    2   -6    0    1    2   -0.000110   -0.000000
    2   -6    0    2    2    0.000022   -0.000000
    2   -5    0    1    1   -0.000022   -0.000000
    2   -5    0    2    1    0.000039    0.000000
    2   -5    0    1    2    0.000182   -0.000000
    2   -5    0    2    2   -0.000022    0.000000
    2   -4    0    1    1   -0.000090    0.000000
    2   -4    0    2    1   -0.000031    0.000000
    2   -4    0    1    2   -0.000167    0.000000
    2   -4    0    2    2   -0.000090   -0.000000
    2   -3    0    1    1   -0.000174   -0.000000
    2   -3    0    2    1   -0.000343   -0.000000
    2   -3    0    1    2    0.000027    0.000000
    2   -3    0    2    2   -0.000174    0.000000
    2   -2    0    1    1    0.000925   -0.000001
    2   -2    0    2    1   -0.001909    0.000000
    2   -2    0    1    2    0.000570   -0.000000
    2   -2    0    2    2    0.000925    0.000001
    2   -1    0    1    1    0.004122   -0.000000
    2   -1    0    2    1   -0.011301   -0.000000
    2   -1    0    1    2   -0.002413    0.000000
    2   -1    0    2    2    0.004122    0.000000
    2    0    0    1    1   -0.010533    0.000000
    2    0    0    2    1   -0.004839   -0.000000
    2    0    0    1    2    0.009282   -0.000000
    2    0    0    2    2   -0.010533   -0.000000
    2    1    0    1    1    0.041656    0.000001
    2    1    0    2    1   -0.004839    0.000000
    2    1    0    1    2   -0.011301    0.000000
    2    1    0    2    2    0.041656   -0.000001
    2    2    0    1    1   -0.010533   -0.000000
    2    2    0    2    1   -0.011301   -0.000000
    2    2    0    1    2   -0.011301    0.000000
    2    2    0    2    2   -0.010533    0.000000
    2    3    0    1    1    0.004122    0.000000
    2    3    0    2    1   -0.001909    0.000000
    2    3    0    1    2    0.009282   -0.000000
    2    3    0    2    2    0.004122   -0.000000
    2    4    0    1    1    0.000925   -0.000001
    2    4    0    2    1   -0.000343   -0.000000
    2    4    0    1    2   -0.002413    0.000000
    2    4    0    2    2    0.000925    0.000001
    2    5    0    1    1   -0.000174   -0.000000
    2    5    0    2    1   -0.000031    0.000000
    2    5    0    1    2    0.000570   -0.000000
    2    5    0    2    2   -0.000174    0.000000
    2    6    0    1    1   -0.000090   -0.000000
    2    6    0    2    1    0.000039   -0.000000
    2    6    0    1    2    0.000027    0.000000
    2    6    0    2    2   -0.000090    0.000000
    2    7    0    1    1   -0.000022   -0.000000
    2    7    0    2    1   -0.000050    0.000000
    2    7    0    1    2   -0.000167   -0.000000
    2    7    0    2    2   -0.000022    0.000000
    2    8    0    1    1    0.000022   -0.000000
    2    8    0    2    1    0.000046    0.000000
    2    8    0    1    2    0.000182   -0.000000
    2    8    0    2    2    0.000022    0.000000
    2    9    0    1    1    0.000015   -0.000000
    2    9    0    2    1   -0.000036   -0.000000
    2    9    0    1    2   -0.000110   -0.000000
    2    9    0    2    2    0.000015    0.000000
    3   -7    0    1    1   -0.000038    0.000000
    3   -7    0    2    1    0.000043   -0.000000
    3   -7    0    1    2    0.000079   -0.000000
    3   -7    0    2    2   -0.000038   -0.000000
    3   -6    0    1    1    0.000056   -0.000000
    3   -6    0    2    1    0.000008    0.000000
    3   -6    0    1    2   -0.000039   -0.000000
    3   -6    0    2    2    0.000056    0.000000
    3   -5    0    1    1   -0.000072    0.000000
    3   -5    0    2    1    0.000002    0.000000
    3   -5    0    1    2   -0.000020    0.000000
    3   -5    0    2    2   -0.000072   -0.000000
    3   -4    0    1    1    0.000050   -0.000000
    3   -4    0    2    1   -0.000072   -0.000000
    3   -4    0    1    2    0.000057    0.000000
    3   -4    0    2    2    0.000050    0.000000
    3   -3    0    1    1    0.000133   -0.000000
    3   -3    0    2    1   -0.000236    0.000000
    3   -3    0    1    2   -0.000312   -0.000000
    3   -3    0    2    2    0.000133    0.000000
    3   -2    0    1    1   -0.000174   -0.000000
    3   -2    0    2    1   -0.000343   -0.000000
    3   -2    0    1    2    0.000027    0.000000
    3   -2    0    2    2   -0.000174    0.000000
    3   -1    0    1    1    0.000848    0.000000
    3   -1    0    2    1    0.000371   -0.000000
    3   -1    0    1    2   -0.000211   -0.000000
    3   -1    0    2    2    0.000848   -0.000000
    3    0    0    1    1   -0.003366    0.000000
    3    0    0    2    1    0.009282    0.000000
    3    0    0    1    2    0.000689   -0.000000
    3    0    0    2    2   -0.003366   -0.000000
    3    1    0    1    1    0.004122    0.000000
    3    1    0    2    1   -0.013694    0.000000
    3    1    0    1    2    0.000371    0.000000
    3    1    0    2    2    0.004122   -0.000000
    3    2    0    1    1    0.004122   -0.000000
    3    2    0    2    1    0.009282    0.000000
    3    2    0    1    2   -0.001909   -0.000000
    3    2    0    2    2    0.004122    0.000000
    3    3    0    1    1   -0.003366   -0.000000
    3    3    0    2    1    0.000371   -0.000000
    3    3    0    1    2    0.000371    0.000000
    3    3    0    2    2   -0.003366   -0.000000
    3    4    0    1    1    0.000848   -0.000000
    3    4    0    2    1   -0.000343   -0.000000
    3    4    0    1    2    0.000689    0.000000
    3    4    0    2    2    0.000848    0.000000
    3    5    0    1    1   -0.000174    0.000000
    3    5    0    2    1   -0.000236    0.000000
    3    5    0    1    2   -0.000211   -0.000000
    3    5    0    2    2   -0.000174   -0.000000
    3    6    0    1    1    0.000133   -0.000000
    3    6    0    2    1   -0.000072   -0.000000
    3    6    0    1    2    0.000027    0.000000
    3    6    0    2    2    0.000133    0.000000
    3    7    0    1    1    0.000050   -0.000000
    3    7    0    2    1    0.000002    0.000000
    3    7    0    1    2   -0.000312   -0.000000
    3    7    0    2    2    0.000050    0.000000
    3    8    0    1    1   -0.000072   -0.000000
    3    8    0    2    1    0.000008   -0.000000
    3    8    0    1    2    0.000057    0.000000
    3    8    0    2    2   -0.000072    0.000000
    3    9    0    1    1    0.000056   -0.000000
    3    9    0    2    1    0.000043   -0.000000
    3    9    0    1    2   -0.000020    0.000000
    3    9    0    2    2    0.000056    0.000000
    3   10    0    1    1   -0.000038    0.000000
    3   10    0    2    1   -0.000047    0.000000
    3   10    0    1    2   -0.000039   -0.000000
    3   10    0    2    2   -0.000038   -0.000000
    4   -7    0    1    1   -0.000010   -0.000000
    4   -7    0    2    1   -0.000006   -0.000000
    4   -7    0    1    2   -0.000009   -0.000000
    4   -7    0    2    2   -0.000010    0.000000
    4   -6    0    1    1    0.000018    0.000000
    4   -6    0    2    1   -0.000026    0.000000
    4   -6    0    1    2   -0.000009    0.000000
    4   -6    0    2    2    0.000018   -0.000000
    4   -5    0    1    1    0.000020   -0.000000
    4   -5    0    2    1    0.000045   -0.000000
    4   -5    0    1    2   -0.000005    0.000000
    4   -5    0    2    2    0.000020    0.000000
    4   -4    0    1    1   -0.000035   -0.000000
    4   -4    0    2    1   -0.000036    0.000000
    4   -4    0    1    2    0.000004   -0.000000
    4   -4    0    2    2   -0.000035    0.000000
    4   -3    0    1    1    0.000050   -0.000000
    4   -3    0    2    1   -0.000072   -0.000000
    4   -3    0    1    2    0.000057    0.000000
    4   -3    0    2    2    0.000050    0.000000
    4   -2    0    1    1   -0.000090    0.000000
    4   -2    0    2    1   -0.000031   -0.000000
    4   -2    0    1    2   -0.000167   -0.000000
    4   -2    0    2    2   -0.000090   -0.000000
    4   -1    0    1    1   -0.000037   -0.000000
    4   -1    0    2    1   -0.000143    0.000000
    4   -1    0    1    2    0.000007   -0.000000
    4   -1    0    2    2   -0.000037    0.000000
    4    0    0    1    1   -0.000206    0.000000
    4    0    0    2    1    0.000689    0.000000
    4    0    0    1    2    0.000077    0.000000
    4    0    0    2    2   -0.000206   -0.000000
    4    1    0    1    1    0.000848    0.000000
    4    1    0    2    1   -0.002413   -0.000000
    4    1    0    1    2   -0.000142   -0.000000
    4    1    0    2    2    0.000848   -0.000000
    4    2    0    1    1    0.000925    0.000001
    4    2    0    2    1   -0.002413   -0.000000
    4    2    0    1    2   -0.000343    0.000000
    4    2    0    2    2    0.000925   -0.000001
    4    3    0    1    1    0.000848    0.000000
    4    3    0    2    1    0.000689    0.000000
    4    3    0    1    2   -0.000343    0.000000
    4    3    0    2    2    0.000848   -0.000000
    4    4    0    1    1   -0.000206   -0.000000
    4    4    0    2    1   -0.000142    0.000000
    4    4    0    1    2   -0.000143   -0.000000
    4    4    0    2    2   -0.000206    0.000000
    4    5    0    1    1   -0.000037   -0.000000
    4    5    0    2    1   -0.000031    0.000000
    4    5    0    1    2    0.000077   -0.000000
    4    5    0    2    2   -0.000037    0.000000
    4    6    0    1    1   -0.000090   -0.000000
    4    6    0    2    1   -0.000072   -0.000000
    4    6    0    1    2    0.000007    0.000000
    4    6    0    2    2   -0.000090    0.000000
    4    7    0    1    1    0.000050    0.000000
    4    7    0    2    1   -0.000036    0.000000
    4    7    0    1    2   -0.000167   -0.000000
    4    7    0    2    2    0.000050   -0.000000
    4    8    0    1    1   -0.000035   -0.000000
    4    8    0    2    1    0.000045   -0.000000
    4    8    0    1    2    0.000057    0.000000
    4    8    0    2    2   -0.000035    0.000000
    4    9    0    1    1    0.000020   -0.000000
    4    9    0    2    1   -0.000026    0.000000
    4    9    0    1    2    0.000004   -0.000000
    4    9    0    2    2    0.000020    0.000000
    4   10    0    1    1    0.000019   -0.000000
    4   10    0    2    1   -0.000006   -0.000000
    4   10    0    1    2   -0.000005    0.000000
    4   10    0    2    2    0.000018    0.000000
    5   -6    0    1    1   -0.000017   -0.000000
    5   -6    0    2    1    0.000015   -0.000000
    5   -6    0    1    2   -0.000018    0.000000
    5   -6    0    2    2   -0.000017    0.000000
    5   -5    0    1    1   -0.000008   -0.000000
    5   -5    0    2    1    0.000021    0.000000
    5   -5    0    1    2    0.000066   -0.000000
    5   -5    0    2    2   -0.000008    0.000000
    5   -4    0    1    1    0.000020   -0.000000
    5   -4    0    2    1    0.000045   -0.000000
    5   -4    0    1    2   -0.000005    0.000000
    5   -4    0    2    2    0.000020    0.000000
    5   -3    0    1    1   -0.000072    0.000000
    5   -3    0    2    1    0.000002   -0.000000
    5   -3    0    1    2   -0.000020    0.000000
    5   -3    0    2    2   -0.000072   -0.000000
    5   -2    0    1    1   -0.000022   -0.000000
    5   -2    0    2    1    0.000039    0.000000
    5   -2    0    1    2    0.000182   -0.000000
    5   -2    0    2    2   -0.000022    0.000000
    5   -1    0    1    1   -0.000084   -0.000000
    5   -1    0    2    1    0.000273   -0.000000
    5   -1    0    1    2   -0.000002    0.000000
    5   -1    0    2    2   -0.000084    0.000000
    5    0    0    1    1   -0.000184   -0.000000
    5    0    0    2    1    0.000077   -0.000000
    5    0    0    1    2   -0.000081   -0.000000
    5    0    0    2    2   -0.000184    0.000000
    5    1    0    1    1   -0.000037    0.000000
    5    1    0    2    1   -0.000211    0.000000
    5    1    0    1    2    0.000273    0.000000
    5    1    0    2    2   -0.000037   -0.000000
    5    2    0    1    1   -0.000174    0.000000
    5    2    0    2    1    0.000570    0.000000
    5    2    0    1    2   -0.000031    0.000000
    5    2    0    2    2   -0.000174   -0.000000
    5    3    0    1    1   -0.000174   -0.000000
    5    3    0    2    1   -0.000211   -0.000000
    5    3    0    1    2   -0.000236   -0.000000
    5    3    0    2    2   -0.000174    0.000000
    5    4    0    1    1   -0.000037    0.000000
    5    4    0    2    1    0.000077    0.000000
    5    4    0    1    2   -0.000031   -0.000000
    5    4    0    2    2   -0.000037   -0.000000
    5    5    0    1    1   -0.000184   -0.000000
    5    5    0    2    1    0.000273   -0.000000
    5    5    0    1    2    0.000274    0.000000
    5    5    0    2    2   -0.000184    0.000000
    5    6    0    1    1   -0.000084   -0.000000
    5    6    0    2    1    0.000039   -0.000000
    5    6    0    1    2   -0.000081   -0.000000
    5    6    0    2    2   -0.000084    0.000000
    5    7    0    1    1   -0.000022   -0.000000
    5    7    0    2    1    0.000002    0.000000
    5    7    0    1    2   -0.000002    0.000000
    5    7    0    2    2   -0.000022    0.000000
    5    8    0    1    1   -0.000072   -0.000000
    5    8    0    2    1    0.000045   -0.000000
    5    8    0    1    2    0.000182   -0.000000
    5    8    0    2    2   -0.000072    0.000000
    5    9    0    1    1    0.000020    0.000000
    5    9    0    2    1    0.000021   -0.000000
    5    9    0    1    2   -0.000020    0.000000
    5    9    0    2    2    0.000020   -0.000000
    5   10    0    1    1   -0.000008   -0.000000
    5   10    0    2    1    0.000015    0.000000
    5   10    0    1    2   -0.000005    0.000000
    5   10    0    2    2   -0.000008    0.000000
    5   11    0    1    1   -0.000017    0.000000
    5   11    0    2    1    0.000000    0.000000
    5   11    0    1    2    0.000066   -0.000000
    5   11    0    2    2   -0.000017   -0.000000
    6   -6    0    1    1    0.000052   -0.000000
    6   -6    0    2    1   -0.000013   -0.000000
    6   -6    0    1    2   -0.000018    0.000000
    6   -6    0    2    2    0.000051    0.000000
    6   -5    0    1    1   -0.000017   -0.000000
    6   -5    0    2    1    0.000015    0.000000
    6   -5    0    1    2   -0.000018    0.000000
    6   -5    0    2    2   -0.000017    0.000000
    6   -4    0    1    1    0.000018    0.000000
    6   -4    0    2    1   -0.000026    0.000000
    6   -4    0    1    2   -0.000009   -0.000000
    6   -4    0    2    2    0.000018   -0.000000
    6   -3    0    1    1    0.000056   -0.000000
    6   -3    0    2    1    0.000008    0.000000
    6   -3    0    1    2   -0.000039   -0.000000
    6   -3    0    2    2    0.000056    0.000000
    6   -2    0    1    1    0.000022    0.000000
    6   -2    0    2    1   -0.000050    0.000000
    6   -2    0    1    2   -0.000110    0.000000
    6   -2    0    2    2    0.000022   -0.000000
    6   -1    0    1    1    0.000081   -0.000000
    6   -1    0    2    1   -0.000133   -0.000000
    6   -1    0    1    2    0.000031   -0.000000
    6   -1    0    2    2    0.000081    0.000000
    6    0    0    1    1    0.000111    0.000000
    6    0    0    2    1   -0.000081    0.000000
    6    0    0    1    2    0.000015   -0.000000
    6    0    0    2    2    0.000111   -0.000000
    6    1    0    1    1   -0.000084    0.000000
    6    1    0    2    1    0.000007    0.000000
    6    1    0    1    2   -0.000133    0.000000
    6    1    0    2    2   -0.000084   -0.000000
    6    2    0    1    1   -0.000090    0.000000
    6    2    0    2    1    0.000027   -0.000000
    6    2    0    1    2    0.000039   -0.000000
    6    2    0    2    2   -0.000090   -0.000000
    6    3    0    1    1    0.000133    0.000000
    6    3    0    2    1    0.000027   -0.000000
    6    3    0    1    2   -0.000072    0.000000
    6    3    0    2    2    0.000133   -0.000000
    6    4    0    1    1   -0.000090    0.000000
    6    4    0    2    1    0.000007    0.000000
    6    4    0    1    2   -0.000072    0.000000
    6    4    0    2    2   -0.000090   -0.000000
    6    5    0    1    1   -0.000084    0.000000
    6    5    0    2    1   -0.000081   -0.000000
    6    5    0    1    2    0.000039   -0.000000
    6    5    0    2    2   -0.000084   -0.000000
    6    6    0    1    1    0.000111   -0.000000
    6    6    0    2    1   -0.000133    0.000000
    6    6    0    1    2   -0.000133   -0.000000
    6    6    0    2    2    0.000111    0.000000
    6    7    0    1    1    0.000081   -0.000000
    6    7    0    2    1   -0.000050    0.000000
    6    7    0    1    2    0.000016    0.000000
    6    7    0    2    2    0.000081    0.000000
    6    8    0    1    1    0.000022   -0.000000
    6    8    0    2    1    0.000008   -0.000000
